id	output
["0x23b89e4a8c3a028de51aE5b4dE79dAbf3D84b8B9",130]	{"name": "tete", "symbol": "SFS", "decimals": 18}
["0x3d79c963fdc2AA3EA6dEe9A3D1926fCC7Eac5Ab8",130]	{"name": "khj", "symbol": "VHVH", "decimals": 18}
["0x8C26f4886DeBAEe54A606692B98e851757A818Cb",130]	{"name": "SLOP2.0", "symbol": "SLOP2", "decimals": 18}
["0x16Fb7d1d3362f52334dDB21aC1EA0D4f68161404",130]	{"name": "MRTS", "symbol": "FGFD", "decimals": 18}
["0x06ee1FE4D556B9b3C0539d523231886638aF4cf3",130]	{"name": "CRY", "symbol": "CRY", "decimals": 18}
["0x384063833Ce16BA8Bcfdf28f552f2F506412C892",130]	{"name": "sustainability in the environment", "symbol": "SE", "decimals": 18}
["0x3461119c33467AF5B5DFfd2416D5079920550FCb",130]	{"name": "tyr", "symbol": "FGF", "decimals": 18}
["0x14C3D33C20Cf70B5dCFA0C04694fE00A6e6fc294",130]	{"name": "Hmara", "symbol": "GRN", "decimals": 18}
["0xE04037bAD452dC9ca1c73446b766CFD5f6B59F17",130]	{"name": "Neiro", "symbol": "NEIRO", "decimals": 18}
["0x3831241b117E129a687329c7e1a5D9ACf3874ac6",130]	{"name": "Ben Franklin", "symbol": "BGF", "decimals": 18}
["0x2B5e3606566d92716081Ae3714322F309922D31f",130]	{"name": "Funny Oceans", "symbol": "FOP", "decimals": 18}
["0x2938bfb8b1Ab441503AF43Be8A5eEfFe0A0F4BfA",130]	{"name": "Crypto Way", "symbol": "CWA", "decimals": 18}
["0x3D0443686eA93C89B441274E4eC43B93dcb6f8e0",130]	{"name": "Bitcoinas", "symbol": "BTV", "decimals": 18}
["0x1a1b2BB49EF35486cc0FeEB283fffb387Df98F0d",130]	{"name": "Funny Days", "symbol": "FND", "decimals": 18}
["0x01B4fe337d7FC7A996F8aD12eaF4e3A605cBe320",130]	{"name": "Funny Girl", "symbol": "FGH", "decimals": 18}
["0x0E9C89a35F62aD3935add527d1FD397942690198",130]	{"name": "Funny Oceans", "symbol": "FOP", "decimals": 18}
["0x1D2F93eE160361E3D911bf065fae84412E947141",130]	{"name": "Ben Franklin", "symbol": "BGF", "decimals": 18}
["0x118Fb923161D4253c4d2F807e7C3ae590BEeAF9f",130]	{"name": "Crypto Way", "symbol": "CWA", "decimals": 18}
["0x00cbd901fA3c860d3998DF936658510f40C31a63",130]	{"name": "Funny Days", "symbol": "FND", "decimals": 18}
["0x154372b7Eb865b9F70845503940777DC109327d9",130]	{"name": "Bitcoinas", "symbol": "BTV", "decimals": 18}
["0x17236B958fb6Ee63DEBb066247cb2Cf4Cb4fe43A",130]	{"name": "Funny Girl", "symbol": "FGH", "decimals": 18}
["0x19d486B833dCE602C299Ee6851015aC00d3BED7e",130]	{"name": "Agoras", "symbol": "AG", "decimals": 18}
["0x38f4379886E77da5E0D036B378E7657CA3D1CE12",130]	{"name": "Tru Titolo", "symbol": "TTT", "decimals": 18}
["0x23DbC411B2059C9bc351Ebd699Fb22316c55479D",130]	{"name": "Bitforex Token", "symbol": "BT", "decimals": 18}
["0xEe1E3B3CD99b41EF59acdDdF3b451066fc97D710",130]	{"name": "Uniswap Victory", "symbol": "UNIV", "decimals": 18}
["0x01eDb3835474A98171B24Ec828Eee9DA31A4B529",130]	{"name": "Tpepe", "symbol": "TPP", "decimals": 18}
["0x21cF2aD3ee937D476695affAa9EA1238117b8BE0",130]	{"name": "unibtc", "symbol": "UBT", "decimals": 18}
["0xbEaCE961cba1B2002Ef183Ba35B538e37d37C3B2",130]	{"name": "eyes", "symbol": "eyes", "decimals": 18}
["0x12C7b21BE8C66F02a45ba90Edb641c9f1a22f56D",130]	{"name": "kawaIII", "symbol": "KWLL", "decimals": 18}
["0xB0307B6C6Ac8600dBe5C4a3008Eab8781FA0B8F9",130]	{"name": "CAT", "symbol": "CAT", "decimals": 18}
["0x11b70aD63281a8233d5BAAf024F0Ad9728beDC9F",130]	{"name": "Bubu", "symbol": "BUBUBU", "decimals": 18}
["0x31bE0122D7657EFb38e5E1B54e3E38F49EcB64E7",130]	{"name": "BG", "symbol": "BGG", "decimals": 18}
["0x34b5400eb818355d69490914A77d6A996b5c94C2",130]	{"name": "Bobry", "symbol": "BRB", "decimals": 18}
["0x0d83f8AFcb357C2262BeD5afda733a29ae807F59",130]	{"name": "Monadians", "symbol": "MONS", "decimals": 18}
["0x0df84fDc193CC6bba876d7b278C4BA0416cD5ee6",130]	{"name": "bjg", "symbol": "GFGH", "decimals": 18}
["0x02a24C380dA560E4032Dc6671d8164cfbEEAAE1e",130]	{"name": "Aave Token", "symbol": "AAVE", "decimals": 18}
["0x3304B4194D05834F3d0B0da2a979D2C61f3da1D1",130]	{"name": "Bubuone", "symbol": "BUBUONE", "decimals": 18}
["0x3f82E34285764dE050128a162BcdD541E4F0B95E",130]	{"name": "rick", "symbol": "RICK", "decimals": 18}
["0x093d68b1329aa9c4ea90B86cd6FfbcAc72f29fc3",130]	{"name": "WAVE", "symbol": "WAVE", "decimals": 18}
["0x2758AbF2bddB2582E8e13863a21806fBf81552D5",130]	{"name": "ouio", "symbol": "ODDD", "decimals": 18}
["0x18EBDcDCEe7202e096635Ad6933103F399adAB87",130]	{"name": "To the moon", "symbol": "THE", "decimals": 18}
["0x149AEB160230A7e33Eb7A4F9650272B48C3327A7",130]	{"name": "DDDi", "symbol": "LHHSD", "decimals": 18}
["0x2ae907C8164D3be9De57c552fA4E729c788e60e3",130]	{"name": "Wich", "symbol": "WICH", "decimals": 18}
["0x1FCD5f7b9c827a6cb307Bae3b8d6D5c520bA1259",130]	{"name": "UniZeta", "symbol": "UZETA", "decimals": 18}
["0x063c3740D126845f7570AE2b09088cc899530A45",130]	{"name": "Raby daby", "symbol": "RD", "decimals": 18}
["0x26ca482b3A726eC747A6bF6Bb0C2c3248b50D12c",130]	{"name": "batman", "symbol": "BTN", "decimals": 18}
["0x15F12C37844550B993aEA9d8A503b9879536FC2d",130]	{"name": "§uper Exchange", "symbol": "SUPER", "decimals": 18}
["0x19728242dbB1fdb2F163c9e9f322AFdEdddeDe9b",130]	{"name": "Unichain Lord Shiva", "symbol": "ULS", "decimals": 18}
["0x24D6FB2171514e74Fd566dAf1FB6CBb489BD39Eb",130]	{"name": "Unichain Lord Shiva", "symbol": "ULS", "decimals": 18}
["0x0Bd29204C5fB39D19E12fB7e053E8F7b36e45abA",130]	{"name": "Unichain Lord Shiva", "symbol": "ULS", "decimals": 18}
["0x2E497a09f9113d72D6E5827a735662E6067BC804",130]	{"name": "Unichain Lord Shiva", "symbol": "ULS", "decimals": 18}
["0x0FdCaa8d4BEBd4E1881e82D636C04b3de3eF4DF3",130]	{"name": "Unichain Lord Shiva", "symbol": "ULS", "decimals": 18}
["0x3928389b75F507Cf4A756f93B27A18dC7000dc14",130]	{"name": "Unichain Lord Shiva", "symbol": "ULS", "decimals": 18}
["0x405C85078b72a9a5f3F69009b1391176924e03A7",130]	{"name": "Unichain Lord Shiva", "symbol": "ULS", "decimals": 18}
["0x1896B00caA208e818DBa85CafA52896BE0AB52D3",130]	{"name": "Unichain Lord Shiva", "symbol": "ULS", "decimals": 18}
["0x240a6758adA3bDbC4c2C31dF2ec68E80277909cE",130]	{"name": "Unichain Lord Shiva", "symbol": "ULS", "decimals": 18}
["0x265C906Da04a0c82e1A2364897CB6ca9d87b6afd",130]	{"name": "Unichain Lord Shiva", "symbol": "ULS", "decimals": 18}
["0x02813662A2cB3693720148cf9c536A3563fb9E00",130]	{"name": "Unichain Lord Shiva", "symbol": "ULS", "decimals": 18}
["0x24e090B2525eD0ddea46c08735B2875dfa28aA2a",130]	{"name": "Unichain Lord Shiva", "symbol": "ULS", "decimals": 18}
["0x718df1230C3709969e12645bf5F60F78548168D6",130]	{"name": "BOY", "symbol": "BOY", "decimals": 18}
["0x9627Eb1e98B758494fb9bA371E7c98d560A11BD0",130]	{"name": "delacruz", "symbol": "DELACRUZ", "decimals": 18}
["0x1738Ca760e28bB2B4DEf804CeC2F0cC3632f83FE",130]	{"name": "BTC", "symbol": "BTCC", "decimals": 18}
["0x9c119AC09485cE555E7aEccAa87D7593e6DCaBCA",130]	{"name": "Prison Break", "symbol": "PRISONBREAK", "decimals": 18}
["0x1F21a8160B9b807434aA7e40c2CF5FEDFA871A52",130]	{"name": "ROCKET", "symbol": "ROCKET", "decimals": 18}
["0x2c5cd95fb0615F6208ed0FBb4a541C2524Fee6e9",130]	{"name": "My Black Bird", "symbol": "MBB", "decimals": 18}
["0xBd2f485735db85Dde6d80d9035CBD30232C4e2eB",130]	{"name": "Love", "symbol": "$love", "decimals": 18}
["0x244f35FA738C47910D75da9938B04C5f3748AF2f",130]	{"name": "IN", "symbol": "IN", "decimals": 18}
["0x165Dcf934705a11f2080F0E6F3f543493F29C3a8",130]	{"name": "SPIDER", "symbol": "SPIDER", "decimals": 18}
["0x7f9AdFbd38b669F03d1d11000Bc76b9AaEA28A81",130]	{"name": "Superchain Velodrome", "symbol": "XVELO", "decimals": 18}
["0x3954CB61DE39526a7dE9e2B6E7d6d7a2F95F3975",130]	{"name": "lkjhg", "symbol": "LKJHV", "decimals": 18}
["0x0f0262be7cfC1ee43D82f080b173d8bdbA6D5542",130]	{"name": "Ice Boob", "symbol": "ICE BOOB", "decimals": 18}
["0x34d66B9EE3Ce1683CA3f60F49a9425f5576F537C",130]	{"name": "UniChain Gold", "symbol": "UCG", "decimals": 18}
["0x10Fdef84266a2AE4CFd0eC084BB96EC4BA6e14dE",130]	{"name": "Unichain Cinematic", "symbol": "UC", "decimals": 18}
["0x23a705e14d8CD2c06c00DC8e77eF05C2Ff56427d",130]	{"name": "Unichain Cinematic", "symbol": "UC", "decimals": 18}
["0x11B0e78185A8E92fc6545E5140b371D733c8929f",130]	{"name": "Unichain Cinematic", "symbol": "UC", "decimals": 18}
["0x36541d4c06A002a84793beA72E92eb747e428f4A",130]	{"name": "Unichain Cinematic", "symbol": "UC", "decimals": 18}
["0x349bb5e59E24C3C9E23DFd8794446510abFBCecf",130]	{"name": "Unichain Cinematic", "symbol": "UC", "decimals": 18}
["0x114DAd5c61D631Fbba46933B777f3848D0ADFD75",130]	{"name": "Unichain Cinematic", "symbol": "UC", "decimals": 18}
["0x127961d3A132548bA5ef5fC60aBf77d4DD7B85eD",130]	{"name": "Unichain Cinematic", "symbol": "UC", "decimals": 18}
["0x18D3C2a2f22df90E16Caed38d90D0b737d3a5F54",130]	{"name": "Unichain Cinematic", "symbol": "UC", "decimals": 18}
["0x3b331606E055Ba1614623A95b273D31efD3AfB10",130]	{"name": "Unichain Pixar`s", "symbol": "UP", "decimals": 18}
["0x15E14523D765DEd8aC776a13436ebBb8BDB18846",130]	{"name": "Unichain Pixar`s", "symbol": "UP", "decimals": 18}
["0x27651A6234DbDB2e7500aB898Be08f32E771E181",130]	{"name": "Unichain Pixar`s", "symbol": "UP", "decimals": 18}
["0x35b36363De37F125A5913Add84630465269a4CC2",130]	{"name": "SSS", "symbol": "SSS", "decimals": 18}
["0x12B020d231385BaDeC00a568102af931bCad527c",130]	{"name": "FRANK", "symbol": "FRN", "decimals": 18}
["0x2AE6D91243e1d92Cf7c973f469Af8BcBF41595E5",130]	{"name": "ftty", "symbol": "RTY", "decimals": 18}
["0x1476904f99361B7c908989093b5989eb2b56aFa4",130]	{"name": "NIN", "symbol": "NIN", "decimals": 18}
["0x3eC9c5c80E47941Fb3347aBb0c7b81a94A53B1cE",130]	{"name": "SmokeCat", "symbol": "SCT", "decimals": 18}
["0x37bFfa12e7C945bF3e00EAE91D69414f4f186dD5",130]	{"name": "Weea", "symbol": "WE", "decimals": 18}
["0x32b6D2D28728e5F1004839801C7264DE773fDf52",130]	{"name": "BlackMagic", "symbol": "BLM", "decimals": 18}
["0xd1d34bA2C5d2B7bE9C6F5b50E170127162DE586C",130]	{"name": "H", "symbol": "h", "decimals": 18}
["0x3094f6101727b0E82dA1EEA01F6e750f048bbA5e",130]	{"name": "test", "symbol": "test", "decimals": 18}
["0x008836A26e225b7DC996Dd5a6914165566E3ba5e",130]	{"name": "unicat", "symbol": "unicat", "decimals": 18}
["0x374258e10D5e04111Cfd582BeEe14d8A4818Ba5e",130]	{"name": "UNIG8", "symbol": "UniG8", "decimals": 18}
["0x361528EA6444338134a13E156151F1ef5f34Ba5E",130]	{"name": "EMT", "symbol": "EMT", "decimals": 18}
["0x1e263A35774CFa1a1Fa7c2F99EF344D5FDE33EEE",130]	{"name": "UA", "symbol": "UA", "decimals": 18}
["0x5DE36d51801DC58623f30551197A0F8BFC48706c",130]	{"name": "H", "symbol": "h", "decimals": 18}
["0x0716a413FF2f4284E6d8EDc70361D3c6f5DC1940",130]	{"name": "weh", "symbol": "WEH", "decimals": 18}
["0xB101deFB17432A68F888e0838DfD898CF09dc413",130]	{"name": "timmy", "symbol": "greatness", "decimals": 18}
["0xDc32c68Ba7e0cfd1af1D0BF7f91657fb5e6f9751",130]	{"name": "yum", "symbol": "sandy", "decimals": 18}
["0xcd7904ee36f6Fda05Be77d7539DcC550190122d6",130]	{"name": "cat", "symbol": "cat", "decimals": 18}
["0x1Fc1Af4483338d48D6F35F78a191724d75CF597e",130]	{"name": "Cat", "symbol": "CAT", "decimals": 18}
["0xff3A3FeB30253726e3060f9f3C2920C09930Ec77",130]	{"name": "FRIEND", "symbol": "FRIEND", "decimals": 18}
["0x3fB392E794D80D88eEd06F9034eEdEC41402Ba5e",130]	{"name": "TardJongUn", "symbol": "TARD", "decimals": 18}
["0x201c49f1AFdeB1e7943B8Ff7abfc69c30EC6Bd32",130]	{"name": "GooD BoooB", "symbol": "GOOD BOOOB", "decimals": 18}
["0x53c45ed3cc35524C7A61Ac8960452A2a764dE4fF",130]	{"name": "BABY", "symbol": "BABY", "decimals": 18}
["0x2BC1087e4331ff044Dfc0672c936D1504D6eF723",130]	{"name": "PALM TOKEN", "symbol": "PLM", "decimals": 18}
["0x0985d72914dd91807c5e0d4bC25B3Df4EE4038FD",130]	{"name": "Catozavr", "symbol": "CTZ", "decimals": 18}
["0x01d1dDd89Fd9D7296b61768cAcB19d74Ddf726C4",130]	{"name": "horosh", "symbol": "SH2", "decimals": 18}
["0x3218508D389e7E76c50CFdbE222ec73BAC332b0E",130]	{"name": "ttte", "symbol": "TER", "decimals": 18}
["0x0Af3A0a2658c0571D5771B1F42118592091eF0ed",130]	{"name": "fghf", "symbol": "XCC", "decimals": 18}
["0xA0F216cBda28EDe8bAEed3A5bD678E33B351ed96",130]	{"name": "mask", "symbol": ")", "decimals": 18}
["0x25A4ec30710beC9C70f56dB7711a8Fcf872003fa",130]	{"name": "joker", "symbol": "JKR", "decimals": 18}
["0x1e9F1bdb3C1A957914ed6732af1e9Dbba7Eee7A3",130]	{"name": "PepeHype", "symbol": "PEHE", "decimals": 18}
["0x0Aa1E776A37Cb68F0304b6ee0752f1E34705c017",130]	{"name": "'lpkj", "symbol": "LKJ", "decimals": 18}
["0xEB466342C4d449BC9f53A865D5Cb90586f405215",534352]	{"name": "Axelar Wrapped USDC", "symbol": "axlUSDC", "decimals": 6}
["0x014F7D96151FDD82890Fac44465dca22950fD76e",130]	{"name": "jhkgfy", "symbol": "KHGYFT", "decimals": 18}
["0x08bEdfAF237a29B188A621b9AD6C957F1523a5af",130]	{"name": "2ddw2", "symbol": "D23D", "decimals": 18}
["0x0db7fBca2d8A3DE356dC8BeFcD89Ad9E1698BcB8",130]	{"name": "bnb vf", "symbol": "VFRT", "decimals": 18}
["0x12d494fA306E9029a7117c7e7383318B88ddBb36",130]	{"name": "GangstaShef", "symbol": "GS", "decimals": 18}
["0x28a1B456717F23C1AD3C23d0D289fc28bc896B9d",130]	{"name": "Simple Jack", "symbol": "SJK", "decimals": 18}
["0x08028eaF94b02a788BbeDe47747812f991989828",130]	{"name": "Dontol Core", "symbol": "DONTOL", "decimals": 18}
["0x14Ff9C70bd62bdFBc97d3A46Dd1de2b3274fDFb3",130]	{"name": "KORONA", "symbol": "KORONA", "decimals": 18}
["0x281a6363b6715eA96db471e6a9f0Bcf8DAFAF248",130]	{"name": "QQ", "symbol": "QQ", "decimals": 18}
["0x34123C50852CF01627c144a48731E6358947660c",130]	{"name": "RabySun", "symbol": "RS", "decimals": 18}
["0x80CE2a7f61C855e0Ad3c690433354645BaE51563",130]	{"name": "trevel", "symbol": "$trevel", "decimals": 18}
["0x107B2311d3577be29957E39095F6AA187C6e592d",130]	{"name": "pizza", "symbol": "P1", "decimals": 18}
["0x418eA5afEF0193D4A1B9337836fCE804d02a6576",130]	{"name": "NBA", "symbol": "NBA", "decimals": 18}
["0x18170D73D3bA229B1ea3fc8b1BB2b948A6Ebb58e",130]	{"name": "Bumblbee", "symbol": "BMBL", "decimals": 18}
["0xbc67641dE474Fe0ea3aF0c86A115E99482755728",130]	{"name": "dream", "symbol": "#dream", "decimals": 18}
["0xa235869a82D466c337b97ec586489367c4d7BF7a",130]	{"name": "ROBINHOOD", "symbol": "HOOD", "decimals": 18}
["0x1B987abF453e5FE274534db34EBCa92D09CDc323",130]	{"name": "hgjh", "symbol": "GJ", "decimals": 18}
["0x3Fb6e90ffD5d4F5471E6d490EA3FD274D449f41b",130]	{"name": "asdas", "symbol": "DASDA", "decimals": 18}
["0x2bb9435Ac1D362Ed3B27b77128Dc1218DFCD5751",130]	{"name": "BOBR", "symbol": "BBR", "decimals": 18}
["0x302cE42797D0D7885AF2b56CC18081AE6E5848a3",130]	{"name": "taba", "symbol": "TAB", "decimals": 18}
["0x3BaD559Da7E9d0f008dbd89b1DDF30437978E19b",130]	{"name": "Spaxce", "symbol": "SPC", "decimals": 18}
["0x2E3610a4649f8B1ddA700E8a447022feb85620b5",130]	{"name": "CUBA", "symbol": "CUBA", "decimals": 18}
["0x1a3045E9d171d69c48DE148a87950DbA10aff769",130]	{"name": "zentorno", "symbol": "ZENTORNO90", "decimals": 18}
["0x332bD89e23D586b5A2362fFC1942f1599D5302F3",130]	{"name": "Unichain Pixar`s", "symbol": "UP", "decimals": 18}
["0x17c78e9a94a7Df57A7346Ab83106449dBAeCea44",130]	{"name": "Unichain Pixar`s", "symbol": "UP", "decimals": 18}
["0x08C5f113E9e25B163f196c8CffB52069743fd632",130]	{"name": "Unichain Pixar`s", "symbol": "UP", "decimals": 18}
["0x11aC03Cca6BF192241F15883872a2B0225676EF5",130]	{"name": "Unichain Utopia", "symbol": "UU", "decimals": 18}
["0x24eC610d8d4477a6BF3ffB2199Cde5d37A5aB95b",130]	{"name": "Unichain Utopia", "symbol": "UU", "decimals": 18}
["0x29A15d1605B478BD7E05cfEd2c937B6010f59984",130]	{"name": "Unichain Utopia", "symbol": "UU", "decimals": 18}
["0x149F55d05149aE50530e6A91d53683413e478Dc5",130]	{"name": "Unichain Utopia", "symbol": "UU", "decimals": 18}
["0x08AC974A0dFB61a386E0374569104B38a4E4Ae0A",130]	{"name": "Unichain Utopia", "symbol": "UU", "decimals": 18}
["0x1dBb2fF39A901a13db869865F00B7C9B7d4f1705",130]	{"name": "Unichain Crystals", "symbol": "UC", "decimals": 18}
["0x0BE3C1eF95cd3962128703680002419f6C488E20",130]	{"name": "Unichain Crystals", "symbol": "UC", "decimals": 18}
["0x210982af85A98B9148d3bd4905959e4DC56Cad19",130]	{"name": "Unichain Crystals", "symbol": "UC", "decimals": 18}
["0x412700bE775fE6B1c17dbE89551918d088aBb37e",130]	{"name": "Unreal Unichain", "symbol": "UCU", "decimals": 18}
["0x23A189E8d445B8276378815a0992Caba36C4863F",130]	{"name": "Unreal Unichain", "symbol": "UCU", "decimals": 18}
["0x2bF2738B66EA85a92b630A393882ac231E7d6B1C",130]	{"name": "Unreal Unichain", "symbol": "UCU", "decimals": 18}
["0x35ee1b42580aa2803863769A605973AFD26E3ED1",130]	{"name": "Unreal Unichain", "symbol": "UCU", "decimals": 18}
["0x298eD1C401Ba053AC506CAfb4109d7dE26B419eB",130]	{"name": "Unreal Unichain", "symbol": "UCU", "decimals": 18}
["0xE05999F13535fc100be4Cf92BD4bb6B9fA68E327",130]	{"name": "Babyuni", "symbol": "", "decimals": 18}
["0x0B06dD623089e9E3f817150c81B26b08B152Dd0f",130]	{"name": "DDDh", "symbol": "DUEI", "decimals": 18}
["0x0087460AE4df5A0906D9fcB4DeEaAaBB49b2Ae76",130]	{"name": "dtNlhxwC", "symbol": "DTNLH", "decimals": 18}
["0x04D050D8CFddB1b7B7ec0E7CEc575fcC77F0276f",130]	{"name": "ezDfvOev", "symbol": "EZDFV", "decimals": 18}
["0x34B295D9EDD7D6F9211D483B52F81566e668C075",130]	{"name": "chBDqkpE", "symbol": "CHBDQ", "decimals": 18}
["0x2538664da9C7Ce33Ebc84F09edC2c1EC305e390b",130]	{"name": "zXZxQzAL", "symbol": "ZXZXQ", "decimals": 18}
["0x0b2B4B04C932302418250cE3011e29B4dB9A7852",130]	{"name": "wGbMSRbp", "symbol": "WGBMS", "decimals": 18}
["0x1E1Ae1C9a815917c3c0F65EB9d8394A41cdeDAf0",130]	{"name": "OVUFapsd", "symbol": "OVUFA", "decimals": 18}
["0x000A298c9734b312AbaAe2FFB0eD5d2160224566",130]	{"name": "Stoopid Cats", "symbol": "STOCAT", "decimals": 18}
["0x061830e4aa5bbE07196F0C869f6C22dFB411d870",130]	{"name": "niGsTVTa", "symbol": "NIGST", "decimals": 18}
["0x19d757c061505Ed8631B94A9171778f68C549dc1",130]	{"name": "kXoYwAev", "symbol": "KXOYW", "decimals": 18}
["0x1CAC727446Af24a06796C2A2c60C59ef1bFAda10",130]	{"name": "vogYbjNf", "symbol": "VOGYB", "decimals": 18}
["0x172B0054517657Bb995286d57BFc708F036909BE",130]	{"name": "AAnIfoBC", "symbol": "AANIF", "decimals": 18}
["0x1D01243a8f2b38D73B7b49bA35c61aF42DDD7A9B",130]	{"name": "hqYkiXEL", "symbol": "HQYKI", "decimals": 18}
["0x20FEcab932178466FB3735091e402c24407149c1",130]	{"name": "PsHJCQZq", "symbol": "PSHJC", "decimals": 18}
["0x2316F2B970B3A7D51be1e8E1785bf825B5F88298",130]	{"name": "rzFRVFtA", "symbol": "RZFRV", "decimals": 18}
["0x000e13141b2442ffaD24A6e9C6fff48703A38850",130]	{"name": "TebtEueX", "symbol": "TEBTE", "decimals": 18}
["0x2BdF46e3617180eDa62f2b934f916e367e8719A1",130]	{"name": "Qubetics TICS", "symbol": "QUBETICST", "decimals": 18}
["0x26EcCaC5C6F73c479a787A46F0B4069f6a473d98",130]	{"name": "shvedov", "symbol": "SHV", "decimals": 18}
["0x5A3F8dF99a8E99163b4b2fB6096863a714fA62E2",130]	{"name": "Seismic Unichain", "symbol": "su", "decimals": 18}
["0xD0e4cbc0CEFF322eB5540B6156036E101Bc5Cb3f",130]	{"name": "LFG Club", "symbol": "LFG", "decimals": 18}
["0x343bEa57285F5af6428d9e796eFe31Fca53Ef996",130]	{"name": "Uniic", "symbol": "INC", "decimals": 18}
["0x1C5Ba056aa91E0F485381584fE4f0e7EB81C944d",130]	{"name": "Hd", "symbol": "FF", "decimals": 18}
["0x35DF7E5ad0591f3586ea0640e1ae08C97a97B38C",130]	{"name": "Ouni", "symbol": "HJ", "decimals": 18}
["0x35829584dDFc6f57Ef66bd587182fD0beB34d981",130]	{"name": "Kio", "symbol": "IIO", "decimals": 18}
["0x0F32b4dF0c6151Fc3781DEdF23dd4d075DBDfb50",130]	{"name": "Oyii", "symbol": "IZ", "decimals": 18}
["0x0F590c552f477BE56757Ee2Be9C57eeabFC065F9",130]	{"name": "Uka", "symbol": "KKUD", "decimals": 18}
["0x2DdF13728A221e77B8c1c553cC56229E3b2e5b40",130]	{"name": "Nadulo", "symbol": "LO", "decimals": 18}
["0x26Fd1fccEa2205204a6B231D3Ac316a1AC3475d2",130]	{"name": "ChainUni", "symbol": "I", "decimals": 18}
["0x39dd42aa471C16FcF1851797C97ec9fc0eAA0414",130]	{"name": "HioUIN", "symbol": "IMN", "decimals": 18}
["0x3D2Af56434591B4CdFCcC6fd4979A7a5D6374cD5",130]	{"name": "Bubu", "symbol": "BUUSD", "decimals": 18}
["0xc830705280Ba385c10598d75e017b7ccE8161Df5",130]	{"name": "TRUMP", "symbol": "TRUMP", "decimals": 18}
["0x005C0dF62c3f9e397633Fb5834ef6b6A4F690044",130]	{"name": "fd", "symbol": "AS", "decimals": 18}
["0x20899d3f3AcF9a254Fd70a7675b9A2bEEC6cA8d7",130]	{"name": "LONDG", "symbol": "LONDG", "decimals": 18}
["0x772Fd4bc593Be275e3d436D915A098C7D6fedE6c",130]	{"name": "TRUMP ASS", "symbol": "TASS", "decimals": 18}
["0xCe4d4349003cF0F17d7820b9dDe4BaE75fE40363",534352]	{"name": "YouAreEligble", "symbol": "YAE", "decimals": 18}
["0x3393F50BC3675005E5F50978f5D32304b08548e4",130]	{"name": "Tru Titolo Token", "symbol": "TTT", "decimals": 18}
["0x0600C9140C6FA59a76aff2F79D1EB3E259092284",130]	{"name": "OG Lab Token", "symbol": "OG", "decimals": 18}
["0x27020974015B32EB0d2925bd8Ef91963b048ee53",130]	{"name": "Sparow", "symbol": "SPSZ", "decimals": 18}
["0x3601eAA2f2045552932E5b3FD538Dcebc1De09E3",130]	{"name": "skiqa", "symbol": "SQ", "decimals": 18}
["0x01b565DCE7469025bdcE8e27326d0c6A349b6238",130]	{"name": "Sjoo", "symbol": "SK", "decimals": 18}
["0x2fF8924EeAF588b21B0807612bf69e25a4Ea9148",130]	{"name": "River", "symbol": "SAH", "decimals": 18}
["0x039213c79539554F258D33dA2E4282cA370d3F4F",130]	{"name": "Gos", "symbol": "AS", "decimals": 18}
["0x0f80057402C9817b183D9c1e228f87747fc902d7",130]	{"name": "Malpa", "symbol": "MLP", "decimals": 18}
["0x0512a824FB02d155Ea0dc4866DBF07d547a178d9",130]	{"name": "devochka", "symbol": "AWESOME", "decimals": 18}
["0x0508B1c46ec6C5D3cF6dd2e3244a7eB4809c6BaE",130]	{"name": "morti", "symbol": "MORTI", "decimals": 18}
["0x2051AE546844706D73D513Ef25943eBf51551cad",130]	{"name": "unic", "symbol": "UNI", "decimals": 18}
["0x1644B289Ea452B35E4c239eAD70469FA31cbf291",130]	{"name": "Unichain Mystical", "symbol": "UM", "decimals": 18}
["0x314BB0e366d0119f7e1f0De9f1191343BB81dE3c",130]	{"name": "Beauty and beast", "symbol": "BEAUTY", "decimals": 18}
["0x1460f9A8aDb63Be499BE5C40e99A4069D161f57a",130]	{"name": "Unichain Mystical", "symbol": "UM", "decimals": 18}
["0x3D550F4aCF9D2ce329BDF88e2A49F73b2F94D638",130]	{"name": "Unichain Mystical", "symbol": "UM", "decimals": 18}
["0x07bAB7a306527751396475B1F48ADF43490206cc",130]	{"name": "Unichain Mystical", "symbol": "UM", "decimals": 18}
["0x30fBE77c1E2D749D0E2B8fC98241631Fd3D51165",130]	{"name": "Unichain Mystical", "symbol": "UM", "decimals": 18}
["0x3752024eD5829e8DFf4FbE53a9846127B9A0Cce4",130]	{"name": "Unichain Mystical", "symbol": "UM", "decimals": 18}
["0x24f1044A260C224625DbD86C1FFC7921e0112090",130]	{"name": "Unichain Mystical", "symbol": "UM", "decimals": 18}
